バックオフィスシステム,,,,,,,テーブル設定書,,,,,,,サブシステム名,,,,,テーブルID,,,,,,,テーブル名,,,,,,,Ver.,,,記入年月日,,,,,更新者,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,次世代領域,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,情報系商品最新マスタ,,,,,,,情報系【情報系マスタ】,,,,,DWH_PD,,,,,,,情報系商品最新マスタ,,,,,,,2.0,,,2019/5/20,,,,,CTC 川井,,,,,,アプリ名,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://9w3ch4cil9qm.cybozu.com/k/242/show#record=1&l.view=20&l.q&l.next=0&l.prev=0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
№,項目名（物理名）,,,,,,,,,項目名称（論理名）,,,,,,,,,型,,,長さ,,小数,,PK,HK,内容,,,,,,,,,,,,,,,,,,4325,商品コード,商品名称,商品規格,年月日,商品区分,許容期間
118,NEW_PROD_CD,,,,,,,,,新商品コード,,,,,,,,,CHAR,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
119,SEND_BSH_CD,,,,,,,,,配信場所コード,,,,,,,,,CHAR,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
120,PO_CATEGORY_CD,,,,,,,,,発注カテゴリコード,,,,,,,,,CHAR,,,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,
121,MAKER_IRISU,,,,,,,,,メーカー入数,,,,,,,,,INT4,,,9,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
122,STD_VENDOR_CD,,,,,,,,,標準仕入先コード,,,,,,,,,CHAR,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,●,,,,,
123,FRESH_NOAPPLY_FLG,,,,,,,,,鮮度対象外フラグ,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
124,ARRIVE_ALLOW_TRM_TYP,,,,,,,,,入荷許容期間区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,●
125,ARRIVE_ALLOW_TRM,,,,,,,,,入荷許容期間,,,,,,,,,INT2,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,●
126,FRESH_WARN_TRM_TYP,,,,,,,,,鮮度警告期間区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
127,FRESH_WARN_TRM,,,,,,,,,鮮度警告期間,,,,,,,,,INT2,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
128,SHIP_ALLOW_TRM_TYP,,,,,,,,,出荷許容期間区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,●
129,SHIP_ALLOW_TRM,,,,,,,,,出荷許容期間,,,,,,,,,INT2,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,●
130,SEASON_LIMIT_PROD_FLG,,,,,,,,,季節限定商品フラグ,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
131,MARKETPRICE_PROD_FLG,,,,,,,,,相場商品フラグ,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
132,SETKAKO_TYP,,,,,,,,,セット加工区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
133,PACKAGE_FLG,,,,,,,,,包材フラグ,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
134,SINGLE_LOT_CONTROL_TYP,,,,,,,,,単品ロット規制区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
135,SINGLE_LOT_QTY_UNIT_TYP,,,,,,,,,単品ロット数量単位区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
136,SINGLE_LOT_CONTROL_QTY,,,,,,,,,単品ロット規制数量,,,,,,,,,INT8,,,10,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,
137,PROD_TEMPERATURE_TYP,,,,,,,,,商品温度帯区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
138,PBOX_PROD_CD,,,,,,,,,Ｐ箱商品コード,,,,,,,,,CHAR,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
139,SUBSTITUTE_PROD_CD,,,,,,,,,代替商品コード,,,,,,,,,CHAR,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
140,SUBSTITUTE_CONV_IRISU,,,,,,,,,代替品換算入数,,,,,,,,,INT4,,,7,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
141,SUBSTITUTE_JAN_CD,,,,,,,,,代替ＪＡＮコード,,,,,,,,,CHAR,,,13,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,
142,SUBSTITUTE_JAN_CD_BRNO,,,,,,,,,代替ＪＡＮコード枝番,,,,,,,,,CHAR,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
143,TAXATION_TYP,,,,,,,,,課税区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
144,BOX_BILL,,,,,,,,,箱代,,,,,,,,,NUMERIC,,,9,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
145,BOTTLE_BARREL_BILL,,,,,,,,,瓶・樽代,,,,,,,,,NUMERIC,,,9,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
146,BOX_BOTTLE_BARREL_BLL_SWCH_YMD,,,,,,,,,箱・瓶・樽代切替年月日,,,,,,,,,CHAR,,,8,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,
147,NEW_BOX_BILL,,,,,,,,,新箱代,,,,,,,,,NUMERIC,,,9,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
148,NEW_BOTTLE_BARREL_BILL,,,,,,,,,新瓶・樽代,,,,,,,,,NUMERIC,,,9,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
149,SOKUBIKI_CALC_TYP,,,,,,,,,即引計算区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
150,UPRC_PRCS_METHOD_TYP,,,,,,,,,単価処理方式区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
151,AC_INP_ROUTE_CD,,,,,,,,,ＡＣ入力ルートコード,,,,,,,,,CHAR,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
152,INP_BSH_TYP,,,,,,,,,入力場所区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
153,CALC_UPRC_TYP,,,,,,,,,計算単価区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
154,CALC_PRCS_TYP,,,,,,,,,計算処理区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
155,OMIT_VAL_SET_APPLY_TYP,,,,,,,,,省略値設定対象区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
156,NEW_KIKAN_SEND_FLG,,,,,,,,,新基幹配信フラグ,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
157,JAN_CD_DUPLICAT_FLG,,,,,,,,,ＪＡＮコード重複フラグ,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
158,UPRC_FLG,,,,,,,,,単価フラグ,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
159,BRAND_PRODT_GROUP_CD,,,,,,,,,ブランド・製品群コード,,,,,,,,,CHAR,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
160,PRODT_MAT_TYP,,,,,,,,,製品材料区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
161,LIQUOR_GROUP_CD,,,,,,,,,酒類分類コード,,,,,,,,,CHAR,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
162,ONLINE_UPDT_BY,,,,,,,,,オンライン更新者,,,,,,,,,CHAR,,,6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
163,ONLINE_UPDT_YMDHMS,,,,,,,,,オンライン更新日時,,,,,,,,,CHAR,,,14,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
164,DEL_FLG,,,,,,,,,削除フラグ,,,,,,,,,CHAR,,,1,,,,,,※ここに立ててくる。論理削除,,,,,,,,,,,,,,,,,,1,,,,,,
165,REG_USR_ID,,,,,,,,,登録ユーザＩＤ,,,,,,,,,CHAR,,,6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
166,REG_PGM_ID,,,,,,,,,登録プログラムＩＤ,,,,,,,,,CHAR,,,11,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
167,CREATE_YMDHMS,,,,,,,,,登録日時,,,,,,,,,INT8,,,14,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,
168,UPD_USR_ID,,,,,,,,,更新ユーザＩＤ,,,,,,,,,CHAR,,,6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
169,UPD_PGM_ID,,,,,,,,,更新プログラムＩＤ,,,,,,,,,CHAR,,,11,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
170,UPDT_YMDHMS,,,,,,,,,更新日時,,,,,,,,,INT8,,,14,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,
171,VER_NO,,,,,,,,,更新回数,,,,,,,,,INT8,,,10,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,
172,PROD_S_TYP_NM,,,,,,,,,商品区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,●,
173,PROD_MID_TYP_CD,,,,,,,,,商品中区分コード,,,,,,,,,CHAR,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
174,PROD_MID_TYP_NM,,,,,,,,,商品中区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
175,PROD_L_TYP_CD,,,,,,,,,商品大区分コード,,,,,,,,,CHAR,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,●,
176,PROD_L_TYP_NM,,,,,,,,,商品大区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,●,
177,PROD_SAIMOKU_NM,,,,,,,,,商品細目名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,●,
178,PROD_BUMON_NM,,,,,,,,,商品部門名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
179,NEW_PROD_S_TYP_NM,,,,,,,,,新商品区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
180,NEW_PROD_MID_TYP_CD,,,,,,,,,新商品中区分コード,,,,,,,,,CHAR,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
181,NEW_PROD_MID_TYP_NM,,,,,,,,,新商品中区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
182,NEW_PROD_L_TYP_CD,,,,,,,,,新商品大区分コード,,,,,,,,,CHAR,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
183,NEW_PROD_L_TYP_NM,,,,,,,,,新商品大区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
184,NEW_PROD_SAIMOKU_NM,,,,,,,,,新商品細目名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
185,NEW_PROD_BUMON_NM,,,,,,,,,新商品部門名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
186,DWH_PROD_TYP_CD,,,,,,,,,（情報系）商品区分コード,,,,,,,,,CHAR,,,6,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
187,DWH_PROD_S_TYP_NM,,,,,,,,,（情報系）商品区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
188,DWH_PROD_MID_TYP_CD,,,,,,,,,（情報系）商品中区分コード,,,,,,,,,CHAR,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
189,DWH_PROD_MID_TYP_NM,,,,,,,,,（情報系）商品中区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
190,DWH_PROD_L_TYP_CD,,,,,,,,,（情報系）商品大区分コード,,,,,,,,,CHAR,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
191,DWH_PROD_L_TYP_NM,,,,,,,,,（情報系）商品大区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
192,DWH_PROD_SAIMOKU_CD,,,,,,,,,（情報系）商品細目コード,,,,,,,,,CHAR,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
193,DWH_PROD_SAIMOKU_NM,,,,,,,,,（情報系）商品細目名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
194,DWH_PROD_BUMON_CD,,,,,,,,,（情報系）商品部門コード,,,,,,,,,CHAR,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
195,DWH_PROD_BUMON_NM,,,,,,,,,（情報系）商品部門名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
196,NEW_PROD_NMJ1,,,,,,,,,新商品名称１,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
197,NEW_PROD_NMJ2,,,,,,,,,新商品名称２,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
198,PROD_CD_SWITCH_REASON_NM,,,,,,,,,商品コード切替理由,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
199,MAKER_NAM,,,,,,,,,メーカー名称,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,●,,,,,
200,FC_F_D_APPLY_TYP,,,,,,,,,ＦＣ／ＦＤ対象区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
201,FC_F_D_APPLY_TYP_NM,,,,,,,,,ＦＣ／ＦＤ対象区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
202,THAW_AFTER_LIMIT_DSP_TYP,,,,,,,,,解凍後期限表示区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
203,THAW_AFTER_LIMIT_DAYS,,,,,,,,,解凍後期限日数,,,,,,,,,INT2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
204,THAW_AFTER_LIMIT_DAYS_TYP,,,,,,,,,解凍後期限日数区分,,,,,,,,,CHAR,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
205,THAW_AFTER_LIMIT_DAYS_TYP_NM,,,,,,,,,解凍後期限日数区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,
206,OLD_CTAX_TAXATION_TYP,,,,,,,,,旧消費税課税区分,,,,,,,,,CHAR,,,1,,,,,,,2019/5/20　軽減税率対応,,,,,,,,,,,,,,,,,1,,,,,,
207,OLD_CTAX_TAXATION_TYP_NM,,,,,,,,,旧消費税課税区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,2019/5/20　軽減税率対応,,,,,,,,,,,,,,,,,90,,,,,,
208,CTAX_TAXATION_TYP_SWITCH_YMD,,,,,,,,,消費税課税区分切替年月日,,,,,,,,,CHAR,,,8,,,,,,,2019/5/20　軽減税率対応,,,,,,,,,,,,,,,,,8,,,,,,
209,CTAX_TAXATION_TYP,,,,,,,,,消費税課税区分,,,,,,,,,CHAR,,,1,,,,,,,2019/5/20　軽減税率対応,,,,,,,,,,,,,,,,,1,,,,,,
210,CTAX_TAXATION_TYP_NM,,,,,,,,,消費税課税区分名,,,,,,,,,NVARCHAR,,,30,,,,,,,2019/5/20　軽減税率対応,,,,,,,,,,,,,,,,,90,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,
